Data,Cidade,Novos,Total
2020-05-31,Morungaba,0,18
2020-05-31,Nova Odessa,0,0
2020-05-31,Paulínia,11,142
2020-05-31,Pedreira,0,16
2020-05-31,Santa Bárbara D'oeste,0,0
2020-05-31,Santo Antônio De Posse,0,0
2020-05-31,Sumaré,7,186
2020-05-31,Valinhos,0,104
2020-05-31,Vinhedo,0,85
2020-06-01,Americana,11,116
2020-06-01,Artur Nogueira,2,22
2020-06-01,Campinas,165,1735
2020-06-01,Cosmópolis,0,0
2020-06-01,Engenheiro Coelho,0,0
2020-06-01,Holambra,1,20
2020-06-01,Hortolândia,0,147
2020-06-01,Indaiatuba,16,276
2020-06-01,Itatiba,0,0
2020-06-01,Jaguariúna,0,50
2020-06-01,Monte Mor,18,60
2020-06-01,Morungaba,0,18
2020-06-01,Nova Odessa,0,0
2020-06-01,Paulínia,1,143
2020-06-01,Pedreira,0,16
2020-06-01,Santa Bárbara D'oeste,0,0
2020-06-01,Santo Antônio De Posse,0,0
2020-06-01,Sumaré,12,198
2020-06-01,Valinhos,3,107
2020-06-01,Vinhedo,0,85
2020-06-02,Americana,9,125
2020-06-02,Artur Nogueira,2,24
2020-06-02,Campinas,134,1869
2020-06-02,Cosmópolis,0,0
2020-06-02,Engenheiro Coelho,0,0
2020-06-02,Holambra,0,20
2020-06-02,Hortolândia,13,160
2020-06-02,Indaiatuba,45,321
2020-06-02,Itatiba,0,0
2020-06-02,Jaguariúna,8,58
2020-06-02,Monte Mor,5,65
2020-06-02,Morungaba,1,19
2020-06-02,Nova Odessa,0,0
2020-06-02,Paulínia,7,150
2020-06-02,Pedreira,1,17
2020-06-02,Santa Bárbara D'oeste,0,0
2020-06-02,Santo Antônio De Posse,0,0
2020-06-02,Sumaré,10,208
2020-06-02,Valinhos,3,110
2020-06-02,Vinhedo,10,95
2020-06-03,Americana,11,136
2020-06-03,Artur Nogueira,1,25
2020-06-03,Campinas,291,2160
2020-06-03,Cosmópolis,0,0
2020-06-03,Engenheiro Coelho,0,0
2020-06-03,Holambra,0,20
2020-06-03,Hortolândia,5,165
2020-06-03,Indaiatuba,9,330
2020-06-03,Itatiba,0,0
2020-06-03,Jaguariúna,3,61
2020-06-03,Monte Mor,0,65
2020-06-03,Morungaba,0,19
2020-06-03,Nova Odessa,0,0
2020-06-03,Paulínia,6,156
2020-06-03,Pedreira,1,18
2020-06-03,Santa Bárbara D'oeste,0,0
2020-06-03,Santo Antônio De Posse,0,0
2020-06-03,Sumaré,11,219
2020-06-03,Valinhos,16,126
2020-06-03,Vinhedo,19,114
2020-06-04,Americana,5,141
2020-06-04,Artur Nogueira,0,25
2020-06-04,Campinas,138,2298
2020-06-04,Cosmópolis,0,0
2020-06-04,Engenheiro Coelho,0,0
2020-06-04,Holambra,3,23
2020-06-04,Hortolândia,5,170
2020-06-04,Indaiatuba,19,349
2020-06-04,Itatiba,0,0
2020-06-04,Jaguariúna,1,62
2020-06-04,Monte Mor,7,72
2020-06-04,Morungaba,1,20
2020-06-04,Nova Odessa,0,0
2020-06-04,Paulínia,0,156
2020-06-04,Pedreira,0,18
2020-06-04,Santa Bárbara D'oeste,0,0
2020-06-04,Santo Antônio De Posse,0,0
2020-06-04,Sumaré,19,238
2020-06-04,Valinhos,15,141
2020-06-04,Vinhedo,6,120
2020-06-05,Americana,17,158
2020-06-05,Artur Nogueira,4,29
2020-06-05,Campinas,167,2465
2020-06-05,Cosmópolis,0,0
2020-06-05,Engenheiro Coelho,0,0
2020-06-05,Holambra,0,23
2020-06-05,Hortolândia,11,181
2020-06-05,Indaiatuba,9,358
2020-06-05,Itatiba,0,0
2020-06-05,Jaguariúna,2,64
2020-06-05,Monte Mor,0,72
2020-06-05,Morungaba,12,32
2020-06-05,Nova Odessa,0,0
2020-06-05,Paulínia,17,173
2020-06-05,Pedreira,3,21
2020-06-05,Santa Bárbara D'oeste,0,0
2020-06-05,Santo Antônio De Posse,0,0
2020-06-05,Sumaré,15,253
2020-06-05,Valinhos,20,161
2020-06-05,Vinhedo,4,124
2020-06-06,Americana,0,158
2020-06-06,Artur Nogueira,0,29
2020-06-06,Campinas,167,2632
2020-06-06,Cosmópolis,0,0
2020-06-06,Engenheiro Coelho,0,0
2020-06-06,Holambra,0,23
2020-06-06,Hortolândia,0,181
2020-06-06,Indaiatuba,0,358
2020-06-06,Itatiba,0,0
2020-06-06,Jaguariúna,0,64
2020-06-06,Monte Mor,8,80
2020-06-06,Morungaba,2,34
2020-06-06,Nova Odessa,0,0
2020-06-06,Paulínia,5,178
2020-06-06,Pedreira,0,21
2020-06-06,Santa Bárbara D'oeste,0,0
2020-06-06,Santo Antônio De Posse,0,0
2020-06-06,Sumaré,4,257
2020-06-06,Valinhos,0,161
2020-06-06,Vinhedo,0,124
2020-06-07,Americana,0,158
2020-06-07,Artur Nogueira,0,29
2020-06-07,Campinas,0,2632
2020-06-07,Cosmópolis,0,0
2020-06-07,Engenheiro Coelho,0,0
2020-06-07,Holambra,0,23
2020-06-07,Hortolândia,13,194
2020-06-07,Indaiatuba,29,387
2020-06-07,Itatiba,0,0
2020-06-07,Jaguariúna,0,64
2020-06-07,Monte Mor,2,82
2020-06-07,Morungaba,0,34
2020-06-07,Nova Odessa,0,0
2020-06-07,Paulínia,0,178
2020-06-07,Pedreira,0,21
2020-06-07,Santa Bárbara D'oeste,0,0
2020-06-07,Santo Antônio De Posse,0,0
2020-06-07,Sumaré,2,259
2020-06-07,Valinhos,0,161
2020-06-07,Vinhedo,0,124
2020-06-08,Americana,6,164
2020-06-08,Artur Nogueira,2,31
2020-06-08,Campinas,159,2791
2020-06-08,Cosmópolis,0,0
2020-06-08,Engenheiro Coelho,0,0
2020-06-08,Holambra,0,23
2020-06-08,Hortolândia,8,202
2020-06-08,Indaiatuba,14,401
2020-06-08,Itatiba,0,0
2020-06-08,Jaguariúna,3,67
2020-06-08,Monte Mor,1,83
2020-06-08,Morungaba,2,36
2020-06-08,Nova Odessa,0,0
2020-06-08,Paulínia,2,180
2020-06-08,Pedreira,0,21
2020-06-08,Santa Bárbara D'oeste,0,0
2020-06-08,Santo Antônio De Posse,0,0
2020-06-08,Sumaré,11,270
2020-06-08,Valinhos,8,169
2020-06-08,Vinhedo,10,134
2020-06-09,Americana,1,165
2020-06-09,Artur Nogueira,0,31
2020-06-09,Campinas,165,2956
2020-06-09,Cosmópolis,0,0
2020-06-09,Engenheiro Coelho,0,0
2020-06-09,Holambra,1,24
2020-06-09,Hortolândia,4,206
2020-06-09,Indaiatuba,16,417
2020-06-09,Itatiba,0,0
2020-06-09,Jaguariúna,0,67
2020-06-09,Monte Mor,9,92
2020-06-09,Morungaba,2,38
2020-06-09,Nova Odessa,0,0
2020-06-09,Paulínia,40,220
2020-06-09,Pedreira,0,21
2020-06-09,Santa Bárbara D'oeste,0,0
2020-06-09,Santo Antônio De Posse,0,0
2020-06-09,Sumaré,22,292
2020-06-09,Valinhos,8,177
2020-06-09,Vinhedo,8,142
2020-06-10,Americana,2,167
2020-06-10,Artur Nogueira,0,31
2020-06-10,Campinas,0,2956
2020-06-10,Cosmópolis,0,0
2020-06-10,Engenheiro Coelho,0,0
2020-06-10,Holambra,0,24
2020-06-10,Hortolândia,0,206
2020-06-10,Indaiatuba,0,417
2020-06-10,Itatiba,0,0
2020-06-10,Jaguariúna,1,68
2020-06-10,Monte Mor,0,92
2020-06-10,Morungaba,0,38
2020-06-10,Nova Odessa,0,0
2020-06-10,Paulínia,0,220
2020-06-10,Pedreira,0,21
2020-06-10,Santa Bárbara D'oeste,0,0
2020-06-10,Santo Antônio De Posse,0,0
2020-06-10,Sumaré,0,292
2020-06-10,Valinhos,0,177
2020-06-10,Vinhedo,0,142
